file,start_time,end_time,target_present
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,304.5,307.5,0.02724148
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,306.0,309.0,0.022060314
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,307.5,310.5,0.0067383037
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,309.0,312.0,0.0057543754
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,310.5,313.5,0.003557742
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,312.0,315.0,0.0053695776
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,313.5,316.5,0.0029009983
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,315.0,318.0,0.0027708588
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,316.5,319.5,0.22077027
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,318.0,321.0,0.56176615
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,319.5,322.5,0.023159677
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,321.0,324.0,0.017693376
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,322.5,325.5,0.020109536
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,324.0,327.0,0.0037477433
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,325.5,328.5,0.0024687708
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,327.0,330.0,0.003958967
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,328.5,331.5,0.02479179
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,330.0,333.0,0.061899044
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,331.5,334.5,0.105940975
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,333.0,336.0,0.13079359
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,334.5,337.5,0.0015831213
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,336.0,339.0,0.0032348316
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,337.5,340.5,0.018255897
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,339.0,342.0,0.0036912428
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,340.5,343.5,0.0057886075
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,342.0,345.0,0.0024861866
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,343.5,346.5,0.015561579
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,345.0,348.0,0.0033475442
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,346.5,349.5,0.008098406
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,348.0,351.0,0.07279887
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,349.5,352.5,0.01952944
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,351.0,354.0,0.0028457835
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,352.5,355.5,0.00267745
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,354.0,357.0,0.0047124033
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,355.5,358.5,0.6731496
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,357.0,360.0,0.9512196
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,358.5,361.5,0.56326693
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,360.0,363.0,0.003258614
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,361.5,364.5,0.0014281927
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,363.0,366.0,0.003251723
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,364.5,367.5,0.0071528666
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,366.0,369.0,0.028161872
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,367.5,370.5,0.017069902
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,369.0,372.0,0.0220773
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,370.5,373.5,0.002735019
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,372.0,375.0,0.009945842
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,373.5,376.5,0.007926872
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,375.0,378.0,0.0021134575
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,376.5,379.5,0.104885794
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,378.0,381.0,0.012614433
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,379.5,382.5,0.02553383
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,381.0,384.0,0.020237211
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,382.5,385.5,0.034716386
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,384.0,387.0,0.001180155
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,385.5,388.5,0.0011977461
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,387.0,390.0,0.0019466468
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,388.5,391.5,0.9541987
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,390.0,393.0,0.99978584
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,391.5,394.5,0.009754981
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,393.0,396.0,0.031675745
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,394.5,397.5,0.016403278
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,396.0,399.0,0.017445518
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,397.5,400.5,0.0040370766
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,399.0,402.0,0.003821371
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,400.5,403.5,0.0016784837
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,402.0,405.0,0.0038184752
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,403.5,406.5,0.008015208
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,405.0,408.0,0.014392201
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,406.5,409.5,0.0062396093
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,408.0,411.0,0.0021806601
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,409.5,412.5,0.0026788167
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,411.0,414.0,0.008234765
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,412.5,415.5,0.0046358528
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,414.0,417.0,0.0016406812
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,415.5,418.5,0.0036392496
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,417.0,420.0,0.00061758666
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,418.5,421.5,0.0005920471
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,420.0,423.0,0.012906724
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,421.5,424.5,0.001678908
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,423.0,426.0,0.02619596
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,424.5,427.5,0.039140005
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,426.0,429.0,0.02845408
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,427.5,430.5,0.009897312
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,429.0,432.0,0.0030612915
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,430.5,433.5,0.0015709656
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,432.0,435.0,0.00204245
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,433.5,436.5,0.00466543
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,435.0,438.0,0.030032728
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,436.5,439.5,0.0026357847
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,438.0,441.0,0.0027601018
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,439.5,442.5,0.019900175
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,441.0,444.0,0.0052658007
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,442.5,445.5,0.013886143
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,444.0,447.0,0.01916075
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,445.5,448.5,0.02857793
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,447.0,450.0,0.0025913368
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,448.5,451.5,0.0019548547
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,450.0,453.0,0.020621032
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,451.5,454.5,0.0045742053
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,453.0,456.0,0.0013662506
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,454.5,457.5,0.0093042925
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,456.0,459.0,0.014303001
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,457.5,460.5,0.0017776231
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,459.0,462.0,0.0040001776
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,460.5,463.5,0.017699493
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,462.0,465.0,0.044778842
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,463.5,466.5,0.0037083696
/Users/mikeg/code/machine_learning/osfl_cnn_recognizer/data/processed/external_test_set_recordings/recording-255940.flac,465.0,468.0,0.0025029108
